docid,source_url,normalized_source_url,source_domain,raw_act_path,raw_text_sha256,has_raw,has_structure,processing_status,index_policy,main_site_fit,court_system,court_level,region,court_name,case_number,decision_date,dispute_type_code,claim_type_codes
5D14XXTO7DLV,https://sudact.ru/regular/doc/5D14XXTO7DLV/,https://sudact.ru/regular/doc/5D14XXTO7DLV,sudact.ru,data/raw_acts/act_5D14XXTO7DLV.txt,ef4ea47268ea88ab383deba030fbd973a437eb9a7581ddd2065968db7c768197,true,true,complete,index,true,general_jurisdiction,городской,Республика Татарстан,Зеленодольский городской суд Республики Татарстан,2-1098/2021,22.03.2021,unfair_terms_imposed_services_art16,refund_price;moral_damage;penalty
5M1CUDzM98LB,https://sudact.ru/regular/doc/5M1CUDzM98LB/,https://sudact.ru/regular/doc/5M1CUDzM98LB,sudact.ru,data/raw_acts/act_5M1CUDzM98LB.txt,f7a3c27a82e556531db1c12273de29c444ecd720cb423036de89db19a1b0c6de,true,true,complete,index,true,general_jurisdiction,district,Оренбургская область,Ленинский районный суд г. Оренбурга,2-6372/2025,2025-10-23,info_violation_art10_12,damages;expenses;moral_damage;consumer_fine
6OMEZDw1B3l4,https://sudact.ru/regular/doc/6OMEZDw1B3l4/,https://sudact.ru/regular/doc/6OMEZDw1B3l4,sudact.ru,data/raw_acts/act_6OMEZDw1B3l4.txt,f54884859dd3dc3f84ba0edf06a84a5d97f4233d35675af2360b6729f7ef84f3,true,true,complete,index,true,general_jurisdiction,district,Новосибирская область,Центральный районный суд г. Новосибирска,2-1541/2019,2019-09-24,service_refusal_art32,refund_price;moral_damage;damages;consumer_fine;penalty
6gu2AQWh1zl5,https://sudact.ru/regular/doc/6gu2AQWh1zl5/,https://sudact.ru/regular/doc/6gu2AQWh1zl5,sudact.ru,data/raw_acts/act_6gu2AQWh1zl5.txt,b0135ca20fd128d53ba680a2f51ab5f8a333ba6cd169982210af7ca54f5c9a98,true,true,complete,index,true,general_jurisdiction,районный,Нижегородская область,Ленинский районный суд г. Нижнего Новгорода,2-1753/2020,,service_refusal_art32,refund_price;moral_damage;consumer_fine;expenses
6zydJ9jGUgoa,https://sudact.ru/regular/doc/6zydJ9jGUgoa/,https://sudact.ru/regular/doc/6zydJ9jGUgoa,sudact.ru,data/raw_acts/act_6zydJ9jGUgoa.txt,3dc5853e98688d4a5c42157eec6c4d4ac6d64dd55215885beea3717917cdaeea,true,true,complete,index,true,general_jurisdiction,district,Кемеровская область,Киселевский городской суд Кемеровской области,2-375/2020,2020-07-21,goods_defect_art18,refund_price;repair_or_defect_cure;price_reduction;penalty;moral_damage;consumer_fine
7hRq36xc81l6,https://sudact.ru/regular/doc/7hRq36xc81l6/,https://sudact.ru/regular/doc/7hRq36xc81l6,sudact.ru,data/raw_acts/act_7hRq36xc81l6.txt,4746fb33dabf223c73b3960370f8442a853c6df57e87f995bf21bd59d935a20d,true,true,complete,index,true,general_jurisdiction,районный суд,Саратовская область,Октябрьский районный суд г. Саратова,2-1550/2020,2020-07-29,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
7ltNyhBxj85V,https://sudact.ru/regular/doc/7ltNyhBxj85V/,https://sudact.ru/regular/doc/7ltNyhBxj85V,sudact.ru,data/raw_acts/act_7ltNyhBxj85V.txt,9833c8e7cd50151d64a7d110f1c3137e282063a434ca866df17274d5bccf9b72,true,true,complete,hold,false,general_jurisdiction,district,Республика Башкортостан,Бирский межрайонный суд Республики Башкортостан,2-725/2020,2020-07-29,contract_validity_non_zpp,refund_price;expenses
7ng73tMHgy5O,https://sudact.ru/regular/doc/7ng73tMHgy5O/,https://sudact.ru/regular/doc/7ng73tMHgy5O,sudact.ru,data/raw_acts/act_7ng73tMHgy5O.txt,7853e213d1fb49b92b9e243acfb9c81b558f3d5596391965de04020778bc9320,true,true,complete,index,true,general_jurisdiction,Районный суд,Оренбургская область,Ленинский районный суд г. Оренбурга,2-6586/2025,2025-09-29,info_violation_art10_12,damages;moral_damage;consumer_fine;expenses
7vWNcdOdS8gA,https://sudact.ru/regular/doc/7vWNcdOdS8gA/,https://sudact.ru/regular/doc/7vWNcdOdS8gA,sudact.ru,data/raw_acts/act_7vWNcdOdS8gA.txt,78440bd7849ed82422fc6689cc44ae448596ce109f2c2d4a850ac70ed8f70120,true,true,complete,index,true,general_jurisdiction,district,Астраханская область,Советский районный суд города Астрахани,2-2017/2020,2020-07-22,service_refusal_art32,refund_price;penalty;moral_damage;consumer_fine;expenses
82RMC7eXBpH4,https://sudact.ru/regular/doc/82RMC7eXBpH4/,https://sudact.ru/regular/doc/82RMC7eXBpH4,sudact.ru,data/raw_acts/act_82RMC7eXBpH4.txt,bfc97730a9af179db42ef9ba6e4c126dde3e0f240fb441b6898550820372ad79,true,true,complete,index,true,general_jurisdiction,районный суд,Липецкая область,Становлянский районный суд Липецкой области,2-266/2020,2020-07-24,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
85sGjvBZd3lR,https://sudact.ru/regular/doc/85sGjvBZd3lR/,https://sudact.ru/regular/doc/85sGjvBZd3lR,sudact.ru,data/raw_acts/act_85sGjvBZd3lR.txt,a33ed77b8fcbb4ba9fae003f1f62f49eccb97dfb41846f056b40428774141297,true,true,complete,index,true,general_jurisdiction,district,Челябинская область,Центральный районный суд г. Челябинска,2-889/2020,2020-07-28,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
8U4pkUsSIVVX,https://sudact.ru/regular/doc/8U4pkUsSIVVX/,https://sudact.ru/regular/doc/8U4pkUsSIVVX,sudact.ru,data/raw_acts/act_8U4pkUsSIVVX.txt,33e3383ea2bd0aaf93ac4c432ed511d6b05073fa3249391893e741787901de94,true,true,complete,hold,false,general_jurisdiction,районный суд,Новосибирская область,Дзержинский районный суд г. Новосибирска,2-4556/2025,2025-12-10,work_service_delay_art28,refund_price;penalty;moral_damage;consumer_fine;expenses
8fKRm13Es4b8,https://sudact.ru/regular/doc/8fKRm13Es4b8/,https://sudact.ru/regular/doc/8fKRm13Es4b8,sudact.ru,data/raw_acts/act_8fKRm13Es4b8.txt,afdc11a331a05ad68380e7508f66db4721d67e4a49fdd5898c1ebf5969613bed,true,true,complete,index,true,general_jurisdiction,районный,Пензенская область,Нижнеломовский районный суд Пензенской области,2-122/2025 (М-36/2025),25.03.2025,info_violation_art10_12,information_disclosure;penalty
9xUCtLJ9m3HR,https://sudact.ru/regular/doc/9xUCtLJ9m3HR/,https://sudact.ru/regular/doc/9xUCtLJ9m3HR,sudact.ru,data/raw_acts/act_9xUCtLJ9m3HR.txt,a2d2c3f6ef8407f174f74edc505c173b71b5475ca596d4ba809cc6edb5ac1548,true,true,complete,index,true,general_jurisdiction,районный,Краснодарский край,Ленинградский районный суд Краснодарского края,2-496/2025 (М-126/2025),21.04.2025,consumer_material_damage_art35,damages;penalty
9xqNlIbQlyxm,https://sudact.ru/regular/doc/9xqNlIbQlyxm/,https://sudact.ru/regular/doc/9xqNlIbQlyxm,sudact.ru,data/raw_acts/act_9xqNlIbQlyxm.txt,e6bafc5b23350689fc4b04d442d3e2cdd520ed06aa1231b184f9c4c1669a16d8,true,true,complete,index,true,general_jurisdiction,district,Брянская область,Бежицкий районный суд г. Брянска,2-320/2019,2019-02-12,service_refusal_art32,refund_price;moral_damage;damages;consumer_fine
9yEYiEkZrH1s,https://sudact.ru/regular/doc/9yEYiEkZrH1s/,https://sudact.ru/regular/doc/9yEYiEkZrH1s,sudact.ru,data/raw_acts/act_9yEYiEkZrH1s.txt,91f12d650893b913b34c81d7f36f9cf47c56b69a42a29f6de2d4fb8a9d3e19c4,true,true,complete,index,true,general_jurisdiction,районный,Республика Татарстан,Советский районный суд г. Казани,2-6711/2019,13.08.2019,unfair_terms_imposed_services_art16,refund_price;damages;moral_damage;penalty
A0LlEwfLCJbW,https://sudact.ru/regular/doc/A0LlEwfLCJbW/,https://sudact.ru/regular/doc/A0LlEwfLCJbW,sudact.ru,data/raw_acts/act_A0LlEwfLCJbW.txt,d01340a9f25bf3f09e738b91f4de7c8a18defe149609dce697c3f27c7f681bf0,true,true,complete,index,true,general_jurisdiction,городской,Амурская область,Благовещенский городской суд Амурской области,2-7378/2018,14.11.2018,unfair_terms_imposed_services_art16,refund_price;damages;moral_damage;penalty
A9DmPtvwhmrK,https://sudact.ru/regular/doc/A9DmPtvwhmrK/,https://sudact.ru/regular/doc/A9DmPtvwhmrK,sudact.ru,data/raw_acts/act_A9DmPtvwhmrK.txt,1c997e230f033057265d0f2136edac85eae2b3d2c94e72c2df70ab56ecd8d889,true,true,complete,index,true,general_jurisdiction,районный,Краснодарский край,Гулькевичский районный суд Краснодарского края,2-383/2020,16.04.2020,prepaid_goods_delay_art23_1,refund_price;penalty;moral_damage;consumer_fine
AOvMR0MbCMU5,https://sudact.ru/regular/doc/AOvMR0MbCMU5/,https://sudact.ru/regular/doc/AOvMR0MbCMU5,sudact.ru,data/raw_acts/act_AOvMR0MbCMU5.txt,14d3005e001c0882354e84b0ac7d914980230eaefa32f95339e23ef695859022,true,true,complete,index,true,general_jurisdiction,городской,Алтайский край,Рубцовский городской суд Алтайского края,2-1807/2020,27.11.2020,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
AbxlNmSix0Q,https://sudact.ru/regular/doc/AbxlNmSix0Q/,https://sudact.ru/regular/doc/AbxlNmSix0Q,sudact.ru,data/raw_acts/act_AbxlNmSix0Q.txt,fb465ecd37104cc775e2fdd0c1a085850cbbec0bda706880b8a4ef8374d67d55,true,true,complete,index,true,general_jurisdiction,районный,Севастополь,Ленинский районный суд города Севастополя,2-2403/2017,03.10.2017,consumer_material_damage_art35,damages;refund_price;moral_damage;penalty
B6m6axFiG5Up,https://sudact.ru/regular/doc/B6m6axFiG5Up/,https://sudact.ru/regular/doc/B6m6axFiG5Up,sudact.ru,data/raw_acts/act_B6m6axFiG5Up.txt,da84a26bd7a6987bfceceb141c92670c939dd5e15dcabb50c5161903c14065a9,true,true,complete,index,true,general_jurisdiction,районный,Свердловская область,Ленинский районный суд города Нижний Тагил Свердловской области,2-2784/2020 (2-345/2021),03.03.2021,consumer_material_damage_art35,damages;moral_damage;penalty
BRRlQN72V9V6,https://sudact.ru/regular/doc/BRRlQN72V9V6/,https://sudact.ru/regular/doc/BRRlQN72V9V6,sudact.ru,data/raw_acts/act_BRRlQN72V9V6.txt,4c3d3ddde9dd89cfa5bfce5ff30ae48c6e73cb604437b85e2420a077ab32671d,true,true,complete,index,true,general_jurisdiction,district,Самарская область,Автозаводский районный суд г. Тольятти,2-4464/2025,2025-12-23,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
BtKD92kZ27LA,https://sudact.ru/regular/doc/BtKD92kZ27LA/,https://sudact.ru/regular/doc/BtKD92kZ27LA,sudact.ru,data/raw_acts/act_BtKD92kZ27LA.txt,0a083e4d421adfe9a26d994310c8e9c586f0d9152b6427254e05a8b8c9ff6de9,true,true,complete,index,true,general_jurisdiction,районный,Иркутская область,Ленинский районный суд г. Иркутска,,,consumer_material_damage_art35,damages;moral_damage;penalty
ByA2BTi7BoHa,https://sudact.ru/regular/doc/ByA2BTi7BoHa/,https://sudact.ru/regular/doc/ByA2BTi7BoHa,sudact.ru,data/raw_acts/act_ByA2BTi7BoHa.txt,b0d79c0a4a0587b227a97ca65e53ee909b7d30ad53578dfb43e0fc666f6a9ce6,true,true,complete,index,true,general_jurisdiction,district,Кемеровская область,Кузнецкий районный суд г. Новокузнецка,2-286/2025,2025-03-12,distance_sale_return_art26_1,damages;moral_damage;consumer_fine;penalty
C2EQxwU5LLlC,https://sudact.ru/regular/doc/C2EQxwU5LLlC/,https://sudact.ru/regular/doc/C2EQxwU5LLlC,sudact.ru,data/raw_acts/act_C2EQxwU5LLlC.txt,ff81d0e264af3056a797f0c4d36a2ba3e402043be5f8116ed5f3919733cedad8,true,true,complete,index,true,general_jurisdiction,district,Ульяновская область,Железнодорожный районный суд г. Ульяновска,2-1657/2023,2023-07-27,goods_defect_art18,refund_price;price_difference;penalty;moral_damage;consumer_fine;expenses;damages
C9SrxQGQwsxa,https://sudact.ru/regular/doc/C9SrxQGQwsxa/,https://sudact.ru/regular/doc/C9SrxQGQwsxa,sudact.ru,data/raw_acts/act_C9SrxQGQwsxa.txt,9c537897ffcbe7c2830dd7d784754cf428091aceab91c7883b8e5647b05e76f5,true,true,complete,index,true,general_jurisdiction,district,Пермский край,Индустриальный районный суд г. Перми,2-2799/2020,2020-10-08,harm_from_defect_art14,damages;moral_damage
Cr4ZymF07ubW,https://sudact.ru/regular/doc/Cr4ZymF07ubW/,https://sudact.ru/regular/doc/Cr4ZymF07ubW,sudact.ru,data/raw_acts/act_Cr4ZymF07ubW.txt,f3d906404a627ef88b83927ec996714b3dfd8d699a144ff9315db63b199f6c0a,true,true,complete,index,true,general_jurisdiction,district,Самарская область,Автозаводский районный суд г. Тольятти,2-7858/2023,2023-10-13,goods_defect_art18,refund_price;penalty;moral_damage;consumer_fine;expenses
CsVce7Qv37gw,https://sudact.ru/regular/doc/CsVce7Qv37gw/,https://sudact.ru/regular/doc/CsVce7Qv37gw,sudact.ru,data/raw_acts/act_CsVce7Qv37gw.txt,303492929eea3d63ec2d8d0863ee867066fd9ca49bd850a29c01ecaf8de37e58,true,true,complete,index,true,general_jurisdiction,district,Удмуртская Республика,Воткинский районный суд Удмуртской Республики,2-1037/2021,2021-07-16,service_refusal_art32,refund_price;moral_damage;expenses;consumer_fine
D1fAmwQXk3d,https://sudact.ru/regular/doc/D1fAmwQXk3d/,https://sudact.ru/regular/doc/D1fAmwQXk3d,sudact.ru,data/raw_acts/act_D1fAmwQXk3d.txt,ebbffc62f27190ece2b756715a643298063a19addfcfdea53bef2b1cd2d638f9,true,true,complete,index,true,general_jurisdiction,районный,Санкт-Петербург,Куйбышевский районный суд города Санкт-Петербурга,,,consumer_material_damage_art35,damages;refund_price;moral_damage;penalty
DcaXct4mB3UK,https://sudact.ru/regular/doc/DcaXct4mB3UK/,https://sudact.ru/regular/doc/DcaXct4mB3UK,sudact.ru,data/raw_acts/act_DcaXct4mB3UK.txt,fd22c48e209db78d63b3ab76a62f2fe5975abc657e5ae14cab15cbec8b841652,true,true,complete,index,true,general_jurisdiction,городской,Челябинская область,Троицкий городской суд Челябинской области,2-243/2020,28.02.2020,work_service_delay_art28,refund_price;penalty;damages;moral_damage;consumer_fine
DnDKACLnBZ7,https://sudact.ru/regular/doc/DnDKACLnBZ7/,https://sudact.ru/regular/doc/DnDKACLnBZ7,sudact.ru,data/raw_acts/act_DnDKACLnBZ7.txt,dc774e016318db7f14c4f2af9bf9c2e185ad8996fefc1f106c7d483e549d40fe,true,true,complete,index,true,general_jurisdiction,районный,Московская область,Железнодорожный городской суд Московской области,,20.06.2019,consumer_material_damage_art35,damages;moral_damage;penalty
