docid,url,domain,title,passage
BTfFhBO9bl5f,https://sudact.ru/regular/doc/BTfFhBO9bl5f/,sudact.ru,Решение № 2-214/2023 2-214/2023~М-151/2023... :: СудАкт.ру,Решение № 2-214/2023 2-214/2023~М-151/2023 М-151/2023 от 2 июня 2023 г. по делу № 2-214/2023. Ясненский районный суд (Оренбургская область) - Гражданское.
zA2CdHcCVNVg,https://sudact.ru/regular/doc/zA2CdHcCVNVg/,sudact.ru,Решение № 2-214/2020 2-214/2020~М-149/2020... :: СудАкт.ру,Решение № 2-214/2020 2-214/2020~М-149/2020 М-149/2020 от 26 апреля 2020 г. по делу № 2-214/2020. Снежинский городской суд (Челябинская область) - Гражданские и административные. | по делу № 2-214/2020 Решение от 11 февраля 2020 г. по делу № 2-214/2020 Решение от 2 февраля 2020 г. по делу № 2-214/2020. Показать все документы по этому делу. Судебная практика по
8nxK2TG6bnNs,https://sudact.ru/regular/doc/8nxK2TG6bnNs/,sudact.ru,Решение № 2-214/2024 2-214/2024(2-5848/2023...) :: СудАкт.ру,Решение № 2-214/2024 2-214/2024(2-5848/2023;)~М-5436/2023 2-5848/2023 М-5436/2023 от 15 января 2024 г. по делу № 2-214/2024. Ленинский районный суд г. Омска (Омская область) - Гражданское. | № 2-214/2024. РЕШЕНИЕ. Именем Российской Федерации.
f327198Gt3Zp,https://sudact.ru/regular/doc/f327198Gt3Zp/,sudact.ru,Решение № 2-214/2025 2-214/2025(2-4444/2024...) :: СудАкт.ру,Решение № 2-214/2025 2-214/2025(2-4444/2024;)~М-2817/2024 2-4444/2024 М-2817/2024 от 10 марта 2025 г. по делу № 2-214/2025. Кировский районный суд г. Новосибирска (Новосибирская область) - Гражданское. Дело № 2-214/2025. РЕШЕНИЕ. Именем Российской Федерации.
FkvbEh79G9Up,https://sudact.ru/regular/doc/FkvbEh79G9Up/,sudact.ru,Решение № 2-214/2025 2-214/2025(2-2352/2024...) :: СудАкт.ру,Решение № 2-214/2025 2-214/2025(2-2352/2024;)~М-1956/2024 2-2352/2024 М-1956/2024 от 12 марта 2025 г. по делу № 2-214/2025. Новоуральский городской суд (Свердловская область) - Гражданское. | Дело №2-214/2025. ЗАОЧНОЕ РЕШЕНИЕ. Именем Российской Федерации.
fd10IOYK1TY6,https://sudact.ru/regular/doc/fd10IOYK1TY6/,sudact.ru,Решение № 2-687/2020 2-687/2020~М-214/2020... :: СудАкт.ру,Решение № 2-687/2020 2-687/2020~М-214/2020 М-214/2020 от 2 января 2020 г. по делу № 2-687/2020. Ленинский районный суд г. Омска (Омская область) - Гражданские и административные.
WOS9WW50OiL1,https://sudact.ru/regular/doc/WOS9WW50OiL1/,sudact.ru,Решение № 21-214/2019 от 16 декабря 2019 г. по делу... :: СудАкт.ру,21-214/2019 судья Грезнева Е.С. РЕШЕНИЕ. по жалобе по делу об административном правонарушении. | Решение от 26 октября 2020 г. по делу № 21-214/2019 Решение от 16 декабря 2019 г. по делу № 21-214/2019.
r6IZzLpOZv18,https://sudact.ru/regular/doc/r6IZzLpOZv18/,sudact.ru,Решение № 2-214/2023 2-214/2023~М-80/2023... :: СудАкт.ру,Решение № 2-214/2023 2-214/2023~М-80/2023 М-80/2023 от 25 октября 2023 г. по делу № 2-214/2023. Невельский городской суд (Сахалинская область) - Гражданское. | Решение от 3 июня 2024 г. по делу № 2-214/2023 Решение от 25 октября 2023 г. по делу № 2-214/2023 Решение от 14 августа 2023 г. по делу № 2-214/2023 Решение от 11 июля 2023 г. по делу № 2-214/2023.
bcLaiPTgOjJu,https://sudact.ru/regular/doc/bcLaiPTgOjJu/,sudact.ru,Решение № 2-1424/2019 2-1424/2019~М-796/2019... :: СудАкт.ру,"В соответствии с ч. 1 ст. 6 ФЗ № 214 «Об участии в долевом строительстве многоквартирных домов и иных объектов недвижимости» - Застройщик обязан передать участнику долевого строительства объект долевого строительства не позднее срока, который предусмотрен договором и должен быть единым для участников долевого строительства, которым застройщик обязан передать объекты долевого строительства..."
Eh1Nw2yjQg6x,https://sudact.ru/regular/doc/Eh1Nw2yjQg6x/,sudact.ru,Решение № 2-214/2023 2-214/2023(2-4088/2022...) :: СудАкт.ру,Решение № 2-214/2023 2-214/2023(2-4088/2022;)~М-3410/2022 2-4088/2022 М-3410/2022 от 13 июля 2023 г. по делу № 2-214/2023. Дзержинский районный суд г. Перми (Пермский край) - Гражданское. | Решение от 13 июля 2023 г. по делу № 2-214/2023 Решение от 13 июля 2023 г. по делу № 2-214/2023 Решение от 13 июля 2023 г. по делу № 2-214/2023 Решение от 14 июня 2023 г. по делу № 2-214/2023.
